Protein,bait,gamma1,gamma2,gamma3,lambda1,lambda2,lambda3,pi1,pi2,pi3,rep1,rep2,tau
UBXN1,TMEMmyc,0.00854752490902592,3.2802024965459133e-11,0.9914524750571806,6.335755677369333,7.9196945967109125,9.503633516082807,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,17.0,11.0,0.03162277660168379
UBXN1,TMEMV5,0.29133993395450675,1.8009527873921048e-10,0.7086600658646892,5.789256068919965,7.2365700861392535,8.683884103366202,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,8.0,0.03162277660168379
UBXN2A,TMEMV5,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,0.0,0.03162277660168379
UBXN2A,TMEMmyc,0.9979625742605418,9.259854935286201e-12,0.0020374257292002235,6.335755677310544,7.9196945967109125,9.503633516053016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,0.0,0.03162277660168379
UBXN4,TMEMV5,0.9726479568524512,5.164732658517016e-11,0.02735204309492879,5.7892560688817,7.2365700861392535,8.683884103366017,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,2.0,0.03162277660168379
UBXN4,TMEMmyc,0.9772735689410703,3.459124232041723e-11,0.022726431023361054,6.335755677341014,7.9196945967109125,9.503633516052231,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.03162277660168379
UBXN6,TMEMV5,0.29133993395450675,1.8009527873921048e-10,0.7086600658646892,5.789256068919965,7.2365700861392535,8.683884103366202,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,9.0,0.03162277660168379
UBXN6,TMEMmyc,0.6265670092828307,1.3218970542990098e-10,0.3734329905843529,6.3357556773759605,7.9196945967109125,9.50363351604816,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,6.0,0.03162277660168379
UBXN7,TMEMV5,0.3814448432043822,1.8863576833604455e-10,0.6185551566063634,5.78925606892055,7.2365700861392535,8.68388410336407,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,5.0,0.03162277660168379
UBXN7,TMEMmyc,0.8499121843822196,9.180664715958018e-11,0.1500878155251238,6.335755677365831,7.9196945967109125,9.503633516049641,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,3.0,0.03162277660168379
UBXN8,TMEMV5,0.9726479568524512,5.164732658517016e-11,0.02735204309492879,5.7892560688817,7.2365700861392535,8.683884103366017,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,3.0,0.03162277660168379
UBXN8,TMEMmyc,0.9772735689410703,3.459124232041723e-11,0.022726431023361054,6.335755677341014,7.9196945967109125,9.503633516052231,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.03162277660168379
UCHL1,TMEMV5,0.9917366399511276,2.6962396242920722e-11,0.008263360020918037,5.789256068864867,7.2365700861392535,8.683884103366719,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,2.0,0.03162277660168379
UCHL1,TMEMmyc,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,1.0,0.03162277660168379
UCHL5,TMEMV5,0.004730411713381417,3.404171212985663e-11,0.9952695882515816,5.789256068911762,7.2365700861392535,8.683884103405685,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,17.0,11.0,0.03162277660168379
UCHL5,TMEMmyc,0.0057146319255852686,2.7413125595805894e-11,0.9942853680460073,6.335755677369145,7.9196945967109125,9.5036335160862,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,17.0,12.0,0.03162277660168379
UCK1,TMEMmyc,0.9954274374145274,1.4431768765543875e-11,0.0045725625700453725,6.335755677320629,7.9196945967109125,9.503633516052895,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,2.0,0.03162277660168379
UCK1,TMEMV5,0.997537276384094,1.3885490406123957e-11,0.0024627236010229137,5.789256068848247,7.2365700861392535,8.683884103366996,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,0.0,0.0,0.03162277660168379
UCK2,TMEMV5,0.004730411713381417,3.404171212985663e-11,0.9952695882515816,5.789256068911762,7.2365700861392535,8.683884103405685,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,16.0,0.03162277660168379
UCK2,TMEMmyc,0.01276672541180415,3.919492018025142e-11,0.9872332745480135,6.335755677369592,7.9196945967109125,9.503633516079395,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,16.0,11.0,0.03162277660168379
UCKL1,TMEMV5,0.5811534255508657,1.8393444802876013e-10,0.4188465742646186,5.789256068919024,7.2365700861392535,8.683884103362013,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,6.0,0.03162277660168379
UCKL1,TMEMmyc,0.7156493708958588,1.2078705470083342e-10,0.2843506289826385,6.335755677373424,7.9196945967109125,9.503633516048401,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,6.0,0.03162277660168379
UFC1,TMEMV5,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.03162277660168379
UFC1,TMEMmyc,0.996946971552935,1.1563039252444136e-11,0.0030530284345049357,6.3357556773155785,7.9196945967109125,9.503633516052968,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,1.0,0.03162277660168379
UFD1,TMEMV5,0.9917366399511276,2.6962396242920722e-11,0.008263360020918037,5.789256068864867,7.2365700861392535,8.683884103366719,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.03162277660168379
UFD1,TMEMmyc,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,2.0,0.03162277660168379
UFL1,TMEMV5,4.896157696143878e-09,6.948775693787153e-14,0.9999999951027727,5.789256068911337,7.2365700861392535,8.683884103529682,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,34.0,28.0,0.03162277660168379
UFL1,TMEMmyc,1.5174151410260922e-07,2.4084356338820427e-13,0.9999998482572449,6.335755677368679,7.9196945967109125,9.503633516172904,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,29.0,26.0,0.03162277660168379
UFM1,TMEMmyc,0.9772735689410703,3.459124232041723e-11,0.022726431023361054,6.335755677341014,7.9196945967109125,9.503633516052231,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,4.0,0.03162277660168379
UFM1,TMEMV5,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,0.0,0.03162277660168379
UFSP2,TMEMmyc,0.01902862152468172,4.6735574095458384e-11,0.9809713784276016,6.335755677369945,7.9196945967109125,9.503633516075967,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,12.0,0.03162277660168379
UFSP2,TMEMV5,0.15448937267204707,1.492179076686991e-10,0.8455106271778894,5.7892560689176,7.2365700861392535,8.683884103372177,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,8.0,0.03162277660168379
UGCG,TMEMV5,0.9726479568524512,5.164732658517016e-11,0.02735204309492879,5.7892560688817,7.2365700861392535,8.683884103366017,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,4.0,0.03162277660168379
UGCG,TMEMmyc,0.9954274374145274,1.4431768765543875e-11,0.0045725625700453725,6.335755677320629,7.9196945967109125,9.503633516052895,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,1.0,0.03162277660168379
UGDH,TMEMV5,0.0006255041194967636,1.3737025130094517e-11,0.9993744958657668,5.789256068911411,7.2365700861392535,8.683884103424042,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,18.0,0.03162277660168379
UGDH,TMEMmyc,0.0011340165738659659,1.328096850116551e-11,0.9988659834118541,6.335755677368795,7.9196945967109125,9.503633516099645,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,17.0,16.0,0.03162277660168379
UGGT1,TMEMmyc,0.06144472754006427,7.726714002125585e-11,0.93855527238173,6.335755677371847,7.9196945967109125,9.503633516065609,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,19.0,4.0,0.03162277660168379
UGGT1,TMEMV5,0.15448937267204707,1.492179076686991e-10,0.8455106271778894,5.7892560689176,7.2365700861392535,8.683884103372177,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,4.0,0.03162277660168379
UGGT2,TMEMV5,0.9133178241522387,9.472053440397932e-11,0.08668217575212736,5.7892560688984736,7.2365700861392535,8.683884103364509,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,4.0,0.03162277660168379
UGGT2,TMEMmyc,0.927226276852219,6.41011433980274e-11,0.07277372308275228,6.335755677356315,7.9196945967109125,9.503633516050957,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,6.0,0.03162277660168379
UGP2,TMEMmyc,0.08941990059464336,8.995688003233824e-11,0.9105800993144891,6.335755677372843,7.9196945967109125,9.503633516062207,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,8.0,0.03162277660168379
UGP2,TMEMV5,0.3814448432043822,1.8863576833604455e-10,0.6185551566063634,5.78925606892055,7.2365700861392535,8.68388410336407,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,7.0,0.03162277660168379
UGT8,TMEMV5,0.9595254658927823,6.368815761536564e-11,0.040474534042569815,5.789256068887341,7.2365700861392535,8.68388410336562,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,3.0,0.03162277660168379
UGT8,TMEMmyc,0.9772735689410703,3.459124232041723e-11,0.022726431023361054,6.335755677341014,7.9196945967109125,9.503633516052231,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.03162277660168379
UHRF1,TMEMV5,3.215985986945764e-06,1.284715119654374e-12,0.9999967840117283,5.789256068911338,7.2365700861392535,8.683884103471415,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,25.0,21.0,0.03162277660168379
UHRF1,TMEMmyc,8.750105102771275e-06,1.4912270416284126e-12,0.9999912498924061,6.335755677368681,7.9196945967109125,9.503633516139628,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,25.0,20.0,0.03162277660168379
UHRF1BP1,TMEMV5,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,0.0,0.03162277660168379
UHRF1BP1,TMEMmyc,0.9979625742605418,9.259854935286201e-12,0.0020374257292002235,6.335755677310544,7.9196945967109125,9.503633516053016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,0.0,0.03162277660168379
UHRF1BP1L,TMEMmyc,0.9502780336897603,5.255580867448235e-11,0.04972196625673359,6.3357556773512655,7.9196945967109125,9.503633516051483,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,4.0,0.03162277660168379
UHRF1BP1L,TMEMV5,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,0.0,0.03162277660168379
UHRF2,TMEMV5,0.9595254658927823,6.368815761536564e-11,0.040474534042569815,5.789256068887341,7.2365700861392535,8.68388410336562,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,4.0,0.03162277660168379
UHRF2,TMEMmyc,0.9847333941340946,2.7884230201029288e-11,0.015266605837036375,6.335755677335889,7.9196945967109125,9.50363351605248,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,1.0,0.03162277660168379
UIMC1,TMEMV5,0.9726479568524512,5.164732658517016e-11,0.02735204309492879,5.7892560688817,7.2365700861392535,8.683884103366017,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,1.0,0.03162277660168379
UIMC1,TMEMmyc,0.9897702046676986,2.2421484147619252e-11,0.010229795308889985,6.335755677330781,7.9196945967109125,9.503633516052664,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,3.0,0.03162277660168379
ULK1,TMEMV5,0.9726479568524512,5.164732658517016e-11,0.02735204309492879,5.7892560688817,7.2365700861392535,8.683884103366017,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,3.0,0.03162277660168379
ULK1,TMEMmyc,0.9847333941340946,2.7884230201029288e-11,0.015266605837036375,6.335755677335889,7.9196945967109125,9.50363351605248,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,3.0,0.03162277660168379
ULK3,TMEMV5,0.07510829531610355,1.1335228195843922e-10,0.9248917045696192,5.789256068915203,7.2365700861392535,8.683884103379384,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,9.0,0.03162277660168379
ULK3,TMEMmyc,0.5279837364288784,1.3923892727383926e-10,0.47201626343135467,6.335755677377451,7.9196945967109125,9.503633516048417,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,8.0,0.03162277660168379
UMPS,TMEMmyc,3.465258144486659e-10,1.5632067403480097e-14,0.9999999996524584,6.335755677368679,7.9196945967109125,9.503633516222814,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,40.0,30.0,0.03162277660168379
UMPS,TMEMV5,1.1016354749706492e-08,1.0006236938545019e-13,0.9999999889825452,5.789256068911337,7.2365700861392535,8.683884103522399,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,29.0,31.0,0.03162277660168379
UNC119B,TMEMmyc,0.9897702046676986,2.2421484147619252e-11,0.010229795308889985,6.335755677330781,7.9196945967109125,9.503633516052664,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,1.0,0.03162277660168379
UNC119B,TMEMV5,0.9917366399511276,2.6962396242920722e-11,0.008263360020918037,5.789256068864867,7.2365700861392535,8.683884103366719,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,2.0,0.03162277660168379
UNC13B,TMEMV5,0.9404924686576229,7.803106158919648e-11,0.05950753126340539,5.7892560688929535,7.2365700861392535,8.68388410336512,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,2.0,0.03162277660168379
UNC13B,TMEMmyc,0.9847333941340946,2.7884230201029288e-11,0.015266605837036375,6.335755677335889,7.9196945967109125,9.50363351605248,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,3.0,0.03162277660168379
UNC45A,TMEMV5,1.2926550980278503e-13,6.070100719163522e-16,0.99999999999887,5.789256068911337,7.2365700861392535,8.683884103624361,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,47.0,41.0,0.03162277660168379
UNC45A,TMEMmyc,4.5633029068392895e-11,6.282177294422468e-15,0.9999999999533606,6.335755677368679,7.9196945967109125,9.503633516239452,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,37.0,38.0,0.03162277660168379
UNC5B,TMEMmyc,0.996946971552935,1.1563039252444136e-11,0.0030530284345049357,6.3357556773155785,7.9196945967109125,9.503633516052968,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,1.0,0.03162277660168379
UNC5B,TMEMV5,0.997537276384094,1.3885490406123957e-11,0.0024627236010229137,5.789256068848247,7.2365700861392535,8.683884103366996,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,0.0,0.0,0.03162277660168379
UNK,TMEMmyc,0.7156493708958588,1.2078705470083342e-10,0.2843506289826385,6.335755677373424,7.9196945967109125,9.503633516048401,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,6.0,0.03162277660168379
UNK,TMEMV5,0.7573931661674845,1.5341704998128562e-10,0.24260683367834102,5.7892560689130805,7.2365700861392535,8.683884103362407,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,5.0,0.03162277660168379
UNKL,TMEMV5,0.997537276384094,1.3885490406123957e-11,0.0024627236010229137,5.789256068848247,7.2365700861392535,8.683884103366996,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,0.0,0.0,0.03162277660168379
UNKL,TMEMmyc,0.9986407930777661,7.412918371640255e-12,0.001359206913822401,6.33575567730552,7.9196945967109125,9.503633516053053,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.03162277660168379
UPF1,TMEMV5,1.5167968179271608e-18,3.682315593459695e-18,0.9999999999989999,5.789256068911337,7.2365700861392535,8.683884103726324,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,57.0,59.0,0.03162277660168379
UPF1,TMEMmyc,7.156758190531769e-20,6.9031591373413765e-19,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516405824,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,67.0,58.0,0.03162277660168379
UPF2,TMEMmyc,5.121274255696575e-07,4.161775275802845e-13,0.9999994878711582,6.335755677368679,7.9196945967109125,9.503633516162921,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,29.0,23.0,0.03162277660168379
UPF2,TMEMV5,5.494529314361791e-05,4.603128421150561e-12,0.9999450547012533,5.789256068911346,7.2365700861392535,8.683884103445923,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,23.0,16.0,0.03162277660168379
UPF3B,TMEMmyc,0.0017000609121851666,1.592813081933691e-11,0.9982999390708882,6.335755677368844,7.9196945967109125,9.5036335160963,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,19.0,13.0,0.03162277660168379
UPF3B,TMEMV5,0.051358000842880655,9.6885879380384e-11,0.9486419990592847,5.789256068914261,7.2365700861392535,8.683884103383154,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,10.0,0.03162277660168379
UPRT,TMEMmyc,0.7905836945143103,1.0674755525649577e-10,0.2094163053781514,6.335755677369975,7.9196945967109125,9.503633516048954,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,7.0,6.0,0.03162277660168379
UPRT,TMEMV5,0.9726479568524512,5.164732658517016e-11,0.02735204309492879,5.7892560688817,7.2365700861392535,8.683884103366017,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,1.0,0.03162277660168379
UQCC1,TMEMV5,0.8753779897524312,1.1348222492003062e-10,0.12462201013321092,5.789256068903789,7.2365700861392535,8.683884103363807,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,4.0,0.03162277660168379
UQCC1,TMEMmyc,0.9502780336897603,5.255580867448235e-11,0.04972196625673359,6.3357556773512655,7.9196945967109125,9.503633516051483,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,5.0,0.03162277660168379
UQCC2,TMEMV5,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,0.0,0.03162277660168379
UQCC2,TMEMmyc,0.9986407930777661,7.412918371640255e-12,0.001359206913822401,6.33575567730552,7.9196945967109125,9.503633516053053,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.03162277660168379
UQCR10,TMEMV5,0.9876559615507305,3.356431828102796e-11,0.012344038414717283,5.789256068870452,7.2365700861392535,8.68388410336655,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,2.0,0.03162277660168379
UQCR10,TMEMmyc,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,2.0,0.03162277660168379
UQCRC1,TMEMmyc,2.99736360619758e-08,1.161475659190009e-13,0.9999999700252478,6.335755677368679,7.9196945967109125,9.503633516186213,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,31.0,28.0,0.03162277660168379
UQCRC1,TMEMV5,1.254831514821902e-07,2.9878459984562115e-13,0.9999998745155496,5.789256068911337,7.2365700861392535,8.68388410350055,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,28.0,26.0,0.03162277660168379
UQCRC2,TMEMV5,3.9455366060783227e-20,7.136574310118221e-19,0.9999999999989999,5.789256068911337,7.2365700861392535,8.683884103759098,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,57.0,68.0,0.03162277660168379
UQCRC2,TMEMmyc,1.089572662633163e-22,3.733773318390288e-20,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516459063,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,71.0,70.0,0.03162277660168379
UQCRFS1,TMEMV5,0.0031585882832461955,2.8412895005224947e-11,0.9968414116873441,5.789256068911638,7.2365700861392535,8.683884103409376,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,14.0,0.03162277660168379
UQCRFS1,TMEMmyc,0.18096719103940306,1.165145121269136e-10,0.8190328088432632,6.335755677375299,7.9196945967109125,9.503633516055846,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,8.0,0.03162277660168379
UQCRQ,TMEMmyc,0.7905836945143103,1.0674755525649577e-10,0.2094163053781514,6.335755677369975,7.9196945967109125,9.503633516048954,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,5.0,0.03162277660168379
UQCRQ,TMEMV5,0.9595254658927823,6.368815761536564e-11,0.040474534042569815,5.789256068887341,7.2365700861392535,8.68388410336562,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,3.0,0.03162277660168379
URB1,TMEMV5,2.5157589785662764e-11,6.494595333548311e-15,0.9999999999738358,5.789256068911337,7.2365700861392535,8.683884103577022,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,44.0,31.0,0.03162277660168379
URB1,TMEMmyc,2.3101720965081754e-10,1.3026722837269277e-14,0.9999999997679696,6.335755677368679,7.9196945967109125,9.503633516226142,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,40.0,31.0,0.03162277660168379
URB2,TMEMV5,1.6524532034122597e-08,1.2007484260538593e-13,0.9999999834743478,5.789256068911337,7.2365700861392535,8.683884103518757,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,37.0,22.0,0.03162277660168379
URB2,TMEMmyc,2.592639698137277e-06,8.629839258116598e-13,0.9999974073584389,6.335755677368681,7.9196945967109125,9.50363351614961,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,21.0,27.0,0.03162277660168379
URGCP,TMEMmyc,0.24892697851546,1.2821597236654976e-10,0.7510730213555729,6.335755677376541,7.9196945967109125,9.503633516053123,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,7.0,0.03162277660168379
URGCP,TMEMV5,0.5811534255508657,1.8393444802876013e-10,0.4188465742646186,5.789256068919024,7.2365700861392535,8.683884103362013,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,5.0,0.03162277660168379
URI1,TMEMmyc,0.12838956004178387,1.0332844633705858e-10,0.871610439854016,6.335755677374017,7.9196945967109125,9.503633516058919,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,13.0,8.0,0.03162277660168379
URI1,TMEMV5,0.2151173841386385,1.6622174281185e-10,0.7848826156943548,5.789256068918883,7.2365700861392535,8.683884103368959,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,7.0,0.03162277660168379
USE1,TMEMmyc,0.9772735689410703,3.459124232041723e-11,0.022726431023361054,6.335755677341014,7.9196945967109125,9.503633516052231,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,2.0,0.03162277660168379
USE1,TMEMV5,0.9876559615507305,3.356431828102796e-11,0.012344038414717283,5.789256068870452,7.2365700861392535,8.68388410336655,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,2.0,0.03162277660168379
USO1,TMEMV5,1.0111978785340758e-18,3.06859632762803e-18,0.9999999999989999,5.789256068911337,7.2365700861392535,8.683884103729966,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,66.0,51.0,0.03162277660168379
USO1,TMEMmyc,3.623108835011522e-19,1.4314390791359368e-18,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516392515,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,69.0,52.0,0.03162277660168379
USP1,TMEMV5,0.824031743579531,1.3353225229701976e-10,0.17596825628611265,5.789256068908733,7.2365700861392535,8.68388410336307,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,5.0,0.03162277660168379
USP1,TMEMmyc,0.9502780336897603,5.255580867448235e-11,0.04972196625673359,6.3357556773512655,7.9196945967109125,9.503633516051483,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,4.0,0.03162277660168379
USP10,TMEMmyc,3.087710924565689e-14,2.3596509209741816e-16,0.9999999999989688,6.335755677368679,7.9196945967109125,9.503633516299347,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,55.0,38.0,0.03162277660168379
USP10,TMEMV5,1.4507133962802253e-09,4.021282243589565e-14,0.9999999985482464,5.789256068911337,7.2365700861392535,8.683884103540606,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,34.0,31.0,0.03162277660168379
USP11,TMEMV5,0.6754578241426972,1.7102535280816258e-10,0.324542175685602,5.789256068916582,7.2365700861392535,8.68388410336199,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,4.0,0.03162277660168379
USP11,TMEMmyc,0.7156493708958588,1.2078705470083342e-10,0.2843506289826385,6.335755677373424,7.9196945967109125,9.503633516048401,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,5.0,0.03162277660168379
USP14,TMEMV5,0.9133178241522387,9.472053440397932e-11,0.08668217575212736,5.7892560688984736,7.2365700861392535,8.683884103364509,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,3.0,0.03162277660168379
USP14,TMEMmyc,0.927226276852219,6.41011433980274e-11,0.07277372308275228,6.335755677356315,7.9196945967109125,9.503633516050957,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,4.0,0.03162277660168379
USP15,TMEMmyc,0.00854752490902592,3.2802024965459133e-11,0.9914524750571806,6.335755677369333,7.9196945967109125,9.503633516082807,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,16.0,12.0,0.03162277660168379
USP15,TMEMV5,0.010580861565768871,4.873191295224401e-11,0.9894191383845097,5.789256068912172,7.2365700861392535,8.683884103398253,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,14.0,12.0,0.03162277660168379
USP16,TMEMmyc,0.8946719716791026,7.731324297893462e-11,0.10532802824268951,6.335755677361215,7.9196945967109125,9.503633516050334,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,7.0,4.0,0.03162277660168379
USP16,TMEMV5,0.9595254658927823,6.368815761536564e-11,0.040474534042569815,5.789256068887341,7.2365700861392535,8.68388410336562,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,3.0,0.03162277660168379
USP19,TMEMmyc,6.644227717548386e-05,3.710435995185776e-12,0.999933557718114,6.335755677368689,7.9196945967109125,9.503633516122987,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,23.0,17.0,0.03162277660168379
USP19,TMEMV5,0.00041708971010376533,1.144990826321254e-11,0.9995829102774467,5.7892560689113886,7.2365700861392535,8.683884103427692,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,19.0,15.0,0.03162277660168379
USP20,TMEMV5,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,1.0,0.03162277660168379
