rank,Protein,Bait,rep1,rep2,pi1,pi2,pi3,gamma3,gamma3_avg,FDR
1553,KRAS,TMEMV5,6.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160574634853722e-34,0.8689046445909203
1553,KRAS,TMEMmyc,2.0,5.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,7.921094838822717e-39,9.160574634853722e-34,0.8689046445909203
1553,MTMR6,TMEMV5,7.0,3.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160574634853722e-34,0.8687575117565667
1553,MTMR6,TMEMmyc,5.0,2.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,7.921094838822717e-39,9.160574634853722e-34,0.8687575117565667
1553,NR2F6,TMEMV5,6.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160574634853722e-34,0.869051447900449
1553,NR2F6,TMEMmyc,5.0,2.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,7.921094838822717e-39,9.160574634853722e-34,0.869051447900449
1553,PHC1,TMEMV5,7.0,3.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160574634853722e-34,0.8686100482866302
1553,PHC1,TMEMmyc,5.0,2.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,7.921094838822717e-39,9.160574634853722e-34,0.8686100482866302
1553,PIGG,TMEMV5,5.0,5.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160574634853722e-34,0.8687943259187668
1553,PIGG,TMEMmyc,3.0,4.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,7.921094838822717e-39,9.160574634853722e-34,0.8687943259187668
1553,QSOX2,TMEMV5,6.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160574634853722e-34,0.8688311194336521
1553,QSOX2,TMEMmyc,3.0,4.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,7.921094838822717e-39,9.160574634853722e-34,0.8688311194336521
1553,RAD54L,TMEMV5,5.0,5.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160574634853722e-34,0.8686838214206636
1553,RAD54L,TMEMmyc,4.0,3.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,7.921094838822717e-39,9.160574634853722e-34,0.8686838214206636
1553,RUSC1,TMEMV5,6.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160574634853722e-34,0.869124726329156
1553,RUSC1,TMEMmyc,5.0,2.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,7.921094838822717e-39,9.160574634853722e-34,0.869124726329156
1553,SLC9A3R1,TMEMV5,6.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160574634853722e-34,0.8689413762679752
1553,SLC9A3R1,TMEMmyc,5.0,2.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,7.921094838822717e-39,9.160574634853722e-34,0.8689413762679752
1553,TSR3,TMEMV5,4.0,6.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160574634853722e-34,0.8691613347973157
1553,TSR3,TMEMmyc,5.0,2.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,7.921094838822717e-39,9.160574634853722e-34,0.8691613347973157
1553,WDR76,TMEMV5,7.0,3.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160574634853722e-34,0.8689780873670598
1553,WDR76,TMEMmyc,2.0,5.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,7.921094838822717e-39,9.160574634853722e-34,0.8689780873670598
1554,CCNT2,TMEMV5,5.0,5.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160544930748075e-34,0.8694170217477397
1554,CCNT2,TMEMmyc,2.0,4.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.980273709704967e-39,9.160544930748075e-34,0.8694170217477397
1554,COTL1,TMEMV5,8.0,2.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160544930748075e-34,0.8694898917132823
1554,COTL1,TMEMmyc,4.0,2.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.980273709704967e-39,9.160544930748075e-34,0.8694898917132823
1554,GOLPH3,TMEMV5,5.0,5.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160544930748075e-34,0.8692710374232542
1554,GOLPH3,TMEMmyc,4.0,2.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.980273709704967e-39,9.160544930748075e-34,0.8692710374232542
1554,KIF13A,TMEMV5,7.0,3.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160544930748075e-34,0.8693805562413861
1554,KIF13A,TMEMmyc,5.0,1.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.980273709704967e-39,9.160544930748075e-34,0.8693805562413861
1554,LRCH4,TMEMV5,6.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160544930748075e-34,0.869307564096229
1554,LRCH4,TMEMmyc,2.0,4.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.980273709704967e-39,9.160544930748075e-34,0.869307564096229
1554,TBC1D10A,TMEMV5,6.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160544930748075e-34,0.8693440703632412
1554,TBC1D10A,TMEMmyc,3.0,3.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.980273709704967e-39,9.160544930748075e-34,0.8693440703632412
1554,THAP12,TMEMV5,6.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160544930748075e-34,0.8694534668993591
1554,THAP12,TMEMmyc,2.0,4.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.980273709704967e-39,9.160544930748075e-34,0.8694534668993591
1554,TSEN34,TMEMV5,8.0,2.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160544930748075e-34,0.8691979227909405
1554,TSEN34,TMEMmyc,3.0,3.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.980273709704967e-39,9.160544930748075e-34,0.8691979227909405
1554,ZNF746,TMEMV5,7.0,3.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160544930748075e-34,0.8692344903272026
1554,ZNF746,TMEMmyc,4.0,2.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.980273709704967e-39,9.160544930748075e-34,0.8692344903272026
1555,ABHD17B,TMEMV5,5.0,5.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160537504721665e-34,0.869635387932108
1555,ABHD17B,TMEMmyc,3.0,2.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,4.950684274260251e-40,9.160537504721665e-34,0.869635387932108
1555,DUS1L,TMEMV5,5.0,5.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160537504721665e-34,0.869780560105903
1555,DUS1L,TMEMmyc,3.0,2.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,4.950684274260251e-40,9.160537504721665e-34,0.869780560105903
1555,GMFB,TMEMV5,6.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160537504721665e-34,0.8697080144569369
1555,GMFB,TMEMmyc,3.0,2.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,4.950684274260251e-40,9.160537504721665e-34,0.8697080144569369
1555,MMUT,TMEMV5,8.0,2.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160537504721665e-34,0.8697442973824572
1555,MMUT,TMEMmyc,3.0,2.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,4.950684274260251e-40,9.160537504721665e-34,0.8697442973824572
1555,NT5C3B,TMEMV5,6.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160537504721665e-34,0.869562680396097
1555,NT5C3B,TMEMmyc,3.0,2.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,4.950684274260251e-40,9.160537504721665e-34,0.869562680396097
1555,PSMB6,TMEMV5,7.0,3.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160537504721665e-34,0.8698168026441424
1555,PSMB6,TMEMmyc,3.0,2.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,4.950684274260251e-40,9.160537504721665e-34,0.8698168026441424
1555,SERPINB12,TMEMV5,6.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160537504721665e-34,0.8695990442989695
1555,SERPINB12,TMEMmyc,1.0,4.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,4.950684274260251e-40,9.160537504721665e-34,0.8695990442989695
1555,SLC39A14,TMEMV5,4.0,6.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160537504721665e-34,0.8695262962065282
1555,SLC39A14,TMEMmyc,1.0,4.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,4.950684274260251e-40,9.160537504721665e-34,0.8695262962065282
1555,TGM1,TMEMV5,4.0,6.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160537504721665e-34,0.8696717113124557
1555,TGM1,TMEMmyc,1.0,4.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,4.950684274260251e-40,9.160537504721665e-34,0.8696717113124557
1556,EXT2,TMEMV5,4.0,6.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160535648215062e-34,0.8699254093160188
1556,EXT2,TMEMmyc,3.0,1.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.237671068564482e-40,9.160535648215062e-34,0.8699254093160188
1556,SLC30A7,TMEMV5,7.0,3.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160535648215062e-34,0.8698892272323793
1556,SLC30A7,TMEMmyc,1.0,3.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.237671068564482e-40,9.160535648215062e-34,0.8698892272323793
1556,SLC39A10,TMEMV5,7.0,3.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160535648215062e-34,0.8698530250140244
1556,SLC39A10,TMEMmyc,2.0,2.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.237671068564482e-40,9.160535648215062e-34,0.8698530250140244
1557,DEPDC1,TMEMV5,3.0,7.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160535068056749e-34,0.8699615712817358
1557,DEPDC1,TMEMmyc,2.0,0.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,7.735444178520113e-42,9.160535068056749e-34,0.8699615712817358
1558,FLG,TMEMV5,6.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160535039048832e-34,0.870069936639001
1558,FLG,TMEMmyc,0.0,1.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.9338610446290122e-42,9.160535039048832e-34,0.870069936639001
1558,SERPINB3,TMEMV5,5.0,5.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160535039048832e-34,0.8700338349264806
1558,SERPINB3,TMEMmyc,1.0,0.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.9338610446290122e-42,9.160535039048832e-34,0.8700338349264806
1558,TCAF2,TMEMV5,5.0,5.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.8321070058759055e-33,9.160535039048832e-34,0.8699977131463045
1558,TCAF2,TMEMmyc,1.0,0.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.9338610446290122e-42,9.160535039048832e-34,0.8699977131463045
1559,MSL1,TMEMV5,7.0,2.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,4.88571811400631e-34,0.8702861264282872
1559,MSL1,TMEMmyc,7.0,8.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.191168713253005e-34,4.88571811400631e-34,0.8702861264282872
1559,POLR3D,TMEMV5,5.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,4.88571811400631e-34,0.8702141431466158
1559,POLR3D,TMEMmyc,10.0,5.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.191168713253005e-34,4.88571811400631e-34,0.8702141431466158
1559,RCC1L,TMEMV5,6.0,3.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,4.88571811400631e-34,0.8702501447712632
1559,RCC1L,TMEMmyc,8.0,7.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.191168713253005e-34,4.88571811400631e-34,0.8702501447712632
1559,SRGAP1,TMEMV5,5.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,4.88571811400631e-34,0.8701060183005842
1559,SRGAP1,TMEMmyc,10.0,5.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.191168713253005e-34,4.88571811400631e-34,0.8701060183005842
1559,TEFM,TMEMV5,5.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,4.88571811400631e-34,0.8701420799279299
1559,TEFM,TMEMmyc,6.0,9.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.191168713253005e-34,4.88571811400631e-34,0.8701420799279299
1559,TET1,TMEMV5,8.0,1.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,4.88571811400631e-34,0.8701781215377196
1559,TET1,TMEMmyc,10.0,5.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.191168713253005e-34,4.88571811400631e-34,0.8701781215377196
1560,KANK1,TMEMV5,5.0,3.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.145066878698332e-34,3.1681177959756687e-34,0.8703220881342955
1560,KANK1,TMEMmyc,10.0,5.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.191168713253005e-34,3.1681177959756687e-34,0.8703220881342955
1561,ARHGAP5,TMEMV5,6.0,3.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.9390298465572923e-34,0.8705374403267101
1561,ARHGAP5,TMEMmyc,7.0,7.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.2977921783549698e-34,2.9390298465572923e-34,0.8705374403267101
1561,ARIH2,TMEMV5,6.0,3.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.9390298465572923e-34,0.8705732628390713
1561,ARIH2,TMEMmyc,10.0,4.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.2977921783549698e-34,2.9390298465572923e-34,0.8705732628390713
1561,IFT81,TMEMV5,5.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.9390298465572923e-34,0.8703580299058769
1561,IFT81,TMEMmyc,7.0,7.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.2977921783549698e-34,2.9390298465572923e-34,0.8703580299058769
1561,MOCS2,TMEMV5,6.0,3.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.9390298465572923e-34,0.8705015979790708
1561,MOCS2,TMEMV5,2.0,1.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.1182293737343632e-37,2.9390298465572923e-34,0.8705015979790708
1561,MOCS2,TMEMmyc,8.0,6.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.2977921783549698e-34,2.9390298465572923e-34,0.8705015979790708
1561,MOCS2,TMEMmyc,1.0,3.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.237671068564482e-40,2.9390298465572923e-34,0.8705015979790708
1561,MRTFA,TMEMV5,7.0,2.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.9390298465572923e-34,0.870393951759602
1561,MRTFA,TMEMmyc,6.0,8.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.2977921783549698e-34,2.9390298465572923e-34,0.870393951759602
1561,MYO5A,TMEMV5,7.0,2.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.9390298465572923e-34,0.8704657357796742
1561,MYO5A,TMEMmyc,7.0,7.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.2977921783549698e-34,2.9390298465572923e-34,0.8704657357796742
1561,PAN2,TMEMV5,8.0,1.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.9390298465572923e-34,0.8704298537120232
1561,PAN2,TMEMmyc,8.0,6.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.2977921783549698e-34,2.9390298465572923e-34,0.8704298537120232
1562,ITPR1,TMEMV5,6.0,1.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.8626671967556676e-35,2.738717716464286e-34,0.8706090655326151
1562,ITPR1,TMEMmyc,11.0,4.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.191168713253005e-34,2.738717716464286e-34,0.8706090655326151
1562,MED13L,TMEMV5,3.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.8626671967556676e-35,2.738717716464286e-34,0.8706448484237842
1562,MED13L,TMEMmyc,9.0,6.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.191168713253005e-34,2.738717716464286e-34,0.8706448484237842
1563,DYNC2I1,TMEMV5,5.0,1.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,7.15666799189937e-36,2.6313676965859996e-34,0.8706806115290029
1563,DYNC2I1,TMEMmyc,9.0,6.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.191168713253005e-34,2.6313676965859996e-34,0.8706806115290029
1563,IFT140,TMEMV5,4.0,2.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,7.15666799189937e-36,2.6313676965859996e-34,0.8707163548646776
1563,IFT140,TMEMmyc,8.0,7.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.191168713253005e-34,2.6313676965859996e-34,0.8707163548646776
1564,CAAP1,TMEMV5,4.0,1.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.7891669979756563e-36,2.604530191616381e-34,0.8707520784471964
1564,CAAP1,TMEMmyc,8.0,7.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.191168713253005e-34,2.604530191616381e-34,0.8707520784471964
1565,ATP6V1D,TMEMV5,7.0,2.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.4523577796767464e-34,0.8707877822929292
1565,ATP6V1D,TMEMmyc,9.0,4.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,3.2444804459387816e-35,2.4523577796767464e-34,0.8707877822929292
1565,BECN1,TMEMV5,7.0,2.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.4523577796767464e-34,0.8708591308394267
1565,BECN1,TMEMmyc,6.0,7.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,3.2444804459387816e-35,2.4523577796767464e-34,0.8708591308394267
1565,DCTPP1,TMEMV5,6.0,3.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.4523577796767464e-34,0.8709660060414907
1565,DCTPP1,TMEMmyc,8.0,5.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,3.2444804459387816e-35,2.4523577796767464e-34,0.8709660060414907
1565,NACC1,TMEMV5,7.0,2.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.4523577796767464e-34,0.8708947755728412
1565,NACC1,TMEMmyc,8.0,5.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,3.2444804459387816e-35,2.4523577796767464e-34,0.8708947755728412
1565,NDRG3,TMEMV5,7.0,2.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.4523577796767464e-34,0.8709304006347692
1565,NDRG3,TMEMmyc,8.0,5.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,3.2444804459387816e-35,2.4523577796767464e-34,0.8709304006347692
1565,PFDN6,TMEMV5,5.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.4523577796767464e-34,0.870823466418228
1565,PFDN6,TMEMmyc,7.0,6.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,3.2444804459387816e-35,2.4523577796767464e-34,0.870823466418228
1566,AMPD2,TMEMV5,6.0,3.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.330689762954355e-34,0.8710727044929447
1566,AMPD2,TMEMmyc,8.0,4.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,8.111201114909523e-36,2.330689762954355e-34,0.8710727044929447
1566,CLP1,TMEMV5,4.0,5.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.330689762954355e-34,0.8711082314412796
1566,CLP1,TMEMmyc,7.0,5.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,8.111201114909523e-36,2.330689762954355e-34,0.8711082314412796
1566,LRRFIP2,TMEMV5,5.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.330689762954355e-34,0.8712501436554924
1566,LRRFIP2,TMEMmyc,7.0,5.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,8.111201114909523e-36,2.330689762954355e-34,0.8712501436554924
1566,MTCH2,TMEMV5,4.0,5.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.330689762954355e-34,0.8711437388155382
1566,MTCH2,TMEMmyc,8.0,4.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,8.111201114909523e-36,2.330689762954355e-34,0.8711437388155382
1566,PARVA,TMEMV5,5.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.330689762954355e-34,0.8710015918092674
1566,PARVA,TMEMmyc,7.0,5.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,8.111201114909523e-36,2.330689762954355e-34,0.8710015918092674
1566,SLC37A4,TMEMV5,4.0,5.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.330689762954355e-34,0.8712146949064988
1566,SLC37A4,TMEMmyc,7.0,5.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,8.111201114909523e-36,2.330689762954355e-34,0.8712146949064988
1566,SURF2,TMEMV5,4.0,5.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.330689762954355e-34,0.8710371579543434
1566,SURF2,TMEMmyc,7.0,5.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,8.111201114909523e-36,2.330689762954355e-34,0.8710371579543434
1566,TOM1,TMEMV5,6.0,3.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.330689762954355e-34,0.8711792266318931
1566,TOM1,TMEMmyc,6.0,6.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,8.111201114909523e-36,2.330689762954355e-34,0.8711792266318931
1567,CCDC59,TMEMV5,6.0,3.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.300272758773481e-34,0.8713209826411014
1567,CCDC59,TMEMmyc,6.0,5.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.0278002787347086e-36,2.300272758773481e-34,0.8713209826411014
1567,CIAO2B,TMEMV5,7.0,2.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.300272758773481e-34,0.8713917437174604
1567,CIAO2B,TMEMmyc,7.0,4.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.0278002787347086e-36,2.300272758773481e-34,0.8713917437174604
1567,CLCN7,TMEMV5,5.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.300272758773481e-34,0.8715330326559746
1567,CLCN7,TMEMmyc,7.0,4.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.0278002787347086e-36,2.300272758773481e-34,0.8715330326559746
1567,GRPEL2,TMEMV5,5.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.300272758773481e-34,0.8714270950798251
1567,GRPEL2,TMEMmyc,6.0,5.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.0278002787347086e-36,2.300272758773481e-34,0.8714270950798251
1567,HAUS2,TMEMV5,7.0,2.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.300272758773481e-34,0.8714977395330779
1567,HAUS2,TMEMmyc,7.0,4.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.0278002787347086e-36,2.300272758773481e-34,0.8714977395330779
1567,MAST3,TMEMV5,5.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.300272758773481e-34,0.8714624270130266
1567,MAST3,TMEMmyc,6.0,5.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.0278002787347086e-36,2.300272758773481e-34,0.8714624270130266
1567,NDUFA6,TMEMV5,4.0,5.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.300272758773481e-34,0.871638795801428
1567,NDUFA6,TMEMmyc,3.0,8.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.0278002787347086e-36,2.300272758773481e-34,0.871638795801428
1567,ODF2,TMEMV5,4.0,5.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.300272758773481e-34,0.8715683063976946
1567,ODF2,TMEMmyc,5.0,6.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.0278002787347086e-36,2.300272758773481e-34,0.8715683063976946
1567,RPS6KB1,TMEMV5,5.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.300272758773481e-34,0.871356372909902
1567,RPS6KB1,TMEMmyc,6.0,5.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.0278002787347086e-36,2.300272758773481e-34,0.871356372909902
1567,SCPEP1,TMEMV5,5.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.300272758773481e-34,0.8716035607741981
1567,SCPEP1,TMEMmyc,5.0,6.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.0278002787347086e-36,2.300272758773481e-34,0.8716035607741981
1567,TTLL4,TMEMV5,4.0,5.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.300272758773481e-34,0.8712855728949928
1567,TTLL4,TMEMmyc,6.0,5.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.0278002787347086e-36,2.300272758773481e-34,0.8712855728949928
1568,ABCB6,TMEMV5,5.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.2926685077282297e-34,0.8721999376777059
1568,ABCB6,TMEMmyc,6.0,4.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.069500696844769e-37,2.2926685077282297e-34,0.8721999376777059
1568,ABHD11,TMEMV5,5.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.2926685077282297e-34,0.8717795427358562
1568,ABHD11,TMEMmyc,7.0,3.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.069500696844769e-37,2.2926685077282297e-34,0.8717795427358562
1568,BPNT1,TMEMV5,7.0,2.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.580267514759615e-34,2.2926685077282297e-34,0.8720251085910817
1568,BPNT1,TMEMmyc,7.0,3.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.069500696844769e-37,2.2926685077282297e-34,0.8720251085910817
