"Genotype","cell_num","Puncta_ID","Puncta_Circularity","Puncta_Area","Intra_Puncta_Green_Intensity","Intra_Puncta_Red_Intensity","GreenRed_Ratio","Cell_Body_Area","Puncta_Count","Cell_Avg_Puncta_Green_Intensity","Cell_Avg_Puncta_Red_Intensity","Puncta_Count_Normalized_to_Cell_Area","Cell_Avg_Puncta_GreenRedRatio"
"MUT","1","16","0.99128125187961003","0.428966883293556","132.22866894197901","257.31058020477798","0.51388741511035485","233.84551342683699","27","154.12563490606399","307.98604736552102","11.546084252092101","0.50043057542521197"
"MUT","1","17","0.93400188033299703","0.393829664184186","135.47211895910701","294.22304832713701","0.46044019912566464","233.84551342683699","27","154.12563490606399","307.98604736552102","11.546084252092101","0.50043057542521197"
"MUT","1","18","0.94964513271874396","0.94724086515676","131.75425038639801","240.24574961360099","0.54841449057186165","233.84551342683699","27","154.12563490606399","307.98604736552102","11.546084252092101","0.50043057542521197"
"MUT","1","19","0.96083233970583304","0.415790426127542","137.961267605633","244.98943661971799","0.56313149460309908","233.84551342683699","27","154.12563490606399","307.98604736552102","11.546084252092101","0.50043057542521197"
"MUT","1","20","0.99128125187961003","0.428966883293556","126.778156996587","229.35494880546","0.55275963155310359","233.84551342683699","27","154.12563490606399","307.98604736552102","11.546084252092101","0.50043057542521197"
"MUT","1","21","0.88164010898282996","0.547554997787679","153.034759358288","268.92780748663102","0.56905517056244059","233.84551342683699","27","154.12563490606399","307.98604736552102","11.546084252092101","0.50043057542521197"
"MUT","1","22","0.96951529580731899","0.430430934089779","135.30612244897901","273.18367346938697","0.49529359031824222","233.84551342683699","27","154.12563490606399","307.98604736552102","11.546084252092101","0.50043057542521197"
"MUT","1","23","0.84201154031661496","0.4070061213502","166.91726618704999","382.93884892086299","0.43588491127873163","233.84551342683699","27","154.12563490606399","307.98604736552102","11.546084252092101","0.50043057542521197"
"MUT","1","24","0.90164612620644802","2.72167043017993","127.56589564281801","268.62399139322201","0.47488645739048008","233.84551342683699","27","154.12563490606399","307.98604736552102","11.546084252092101","0.50043057542521197"
"MUT","1","25","0.94389197116596402","0.389437511795515","171.84962406015001","437.98496240601497","0.39236421067087746","233.84551342683699","27","154.12563490606399","307.98604736552102","11.546084252092101","0.50043057542521197"
"MUT","1","26","0.74296225183327202","2.08334428302638","158.84118060435699","337.68376669009098","0.47038441368173128","233.84551342683699","27","154.12563490606399","307.98604736552102","11.546084252092101","0.50043057542521197"
"MUT","1","27","0.85067973085825599","1.40841686596723","148.524948024948","312.755717255717","0.47489123245510567","233.84551342683699","27","154.12563490606399","307.98604736552102","11.546084252092101","0.50043057542521197"
"MUT","2","1","0.99128125187961003","0.428966883293556","134.61774744027301","841.82593856655205","0.15991161744136559","277.57524665924399","11","147.199695508753","1020.8573965998399","3.96288939031504","0.14419222116529601"
"MUT","2","2","0.99128125187961003","0.428966883293556","146.86348122866801","1030.1399317406101","0.14256653557785617","277.57524665924399","11","147.199695508753","1020.8573965998399","3.96288939031504","0.14419222116529601"
"MUT","2","3","0.85132931132718404","0.25474483854293","135.086206896551","920.63218390804502","0.14673200574317935","277.57524665924399","11","147.199695508753","1020.8573965998399","3.96288939031504","0.14419222116529601"
"MUT","2","4","0.99128125187961003","0.428966883293556","151.11604095563101","1105.7508532423201","0.13666373443214938","277.57524665924399","11","147.199695508753","1020.8573965998399","3.96288939031504","0.14419222116529601"
"MUT","2","5","0.70553601312067704","0.491921067531177","140.50892857142799","787.830357142857","0.17834921858177338","277.57524665924399","11","147.199695508753","1020.8573965998399","3.96288939031504","0.14419222116529601"
"MUT","2","6","0.94278830436157801","0.553411200972574","170.47354497354399","1220.7275132275099","0.13964913801510462","277.57524665924399","11","147.199695508753","1020.8573965998399","3.96288939031504","0.14419222116529601"
"MUT","2","7","0.78803943917330699","1.16684848459032","136.875784190715","883.09410288582103","0.15499569495869711","277.57524665924399","11","147.199695508753","1020.8573965998399","3.96288939031504","0.14419222116529601"
"MUT","2","8","0.93247470186697701","0.474352457976492","175.31481481481401","1484.8549382716001","0.11806864784979189","277.57524665924399","11","147.199695508753","1020.8573965998399","3.96288939031504","0.14419222116529601"
"MUT","2","9","0.99128125187961003","0.428966883293556","138.59726962457299","853.06484641638201","0.16246979371709275","277.57524665924399","11","147.199695508753","1020.8573965998399","3.96288939031504","0.14419222116529601"
"MUT","2","10","0.94423972844200499","0.442143340459569","160.688741721854","1322.0033112582701","0.12154942453881754","277.57524665924399","11","147.199695508753","1020.8573965998399","3.96288939031504","0.14419222116529601"
"MUT","2","11","0.94573736018022303","0.670535264670473","137.945414847161","939.475982532751","0.14683229524960431","277.57524665924399","11","147.199695508753","1020.8573965998399","3.96288939031504","0.14419222116529601"
"MUT","3","1","0.91005653475474002","0.667607163078026","446.20614035087698","341.71491228070101","1.3057848057398849","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","2","0.74530398891020699","1.22248241484682","661.656287425149","352.508982035928","1.8769912857361248","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","3","0.90887389090781001","0.320627124372999","442.35616438356101","333.45205479452","1.3265960069016518","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","4","0.71641091874347895","0.613437283617747","496.369928400954","346.03579952267302","1.4344467511328427","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","5","0.844717323281028","0.503633473900967","453.84883720930202","314.296511627906","1.4440148726391571","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","6","0.63608520541623204","1.55335789479338","445.808671065032","280.58623939679501","1.5888472364982424","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","7","0.99128125187961003","0.428966883293556","399.79180887372002","280.11945392491401","1.4272190070057904","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","8","0.73952813792691496","0.557803353361245","470.01312335957999","331.52755905511799","1.4177196149217812","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","9","0.99128125187961003","0.428966883293556","365.47781569965798","268.191126279863","1.3627513362178669","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","10","0.99128125187961003","0.428966883293556","415.31058020477798","298.19453924914598","1.3927504549564531","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","11","0.92671550330706798","0.513881829474533","408.621082621082","290.90313390313298","1.4046637351014155","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","12","0.94423972844200499","0.442143340459569","400.07947019867498","278.92715231787997","1.4343511087895935","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","13","0.97497731336464599","0.440679289663346","446.57142857142799","338.046511627906","1.3210354587624835","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","14","0.99128125187961003","0.428966883293556","371.20477815699599","258.09215017064798","1.4382645032464532","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","15","0.95878167693001803","0.433359035682227","448.85810810810801","286.35810810810801","1.5674712725041884","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","16","0.99128125187961003","0.428966883293556","413.05802047781498","292.15699658702999","1.4138221069601187","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","17","0.81557304683141496","0.576836013712154","447.04060913705501","326.880710659898","1.3675955618016782","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","18","0.64194502585525304","0.869646172956902","456.91077441077402","310.72895622895601","1.4704480070216119","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","19","0.47560625767357301","1.42744952631814","338.35589743589702","248.80307692307599","1.359934537869516","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","20","0.99128125187961003","0.428966883293556","347.81911262798599","249.43686006825899","1.3944174591229397","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","21","0.99128125187961003","0.428966883293556","358.829351535836","265.43003412969199","1.3518792351904987","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","22","0.95782076005428296","0.440679289663346","423.926910299003","298.46511627906898","1.4203566419555227","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","23","0.67938629186452204","0.818404395089071","453.78533094812099","342.07871198568802","1.326552384139901","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","24","0.894349668616089","0.408470172146423","394.59498207885298","286.71684587813598","1.3762532189914252","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","25","0.99128125187961003","0.428966883293556","443.580204778157","324.38566552901","1.3674469987900479","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","26","0.99128125187961003","0.428966883293556","354.25938566552901","265.56313993174001","1.3339930600179957","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","27","0.99128125187961003","0.428966883293556","350.09215017064798","252.14675767918001","1.3884459724684988","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","28","0.78223317677003101","0.534378540621665","400.10958904109498","290.25479452054702","1.3784771056133971","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","29","0.91840139415761401","0.815476293496623","560.240574506283","357.464991023339","1.567259979508608","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","30","0.72722802090154004","0.975057830285011","512.90840840840804","342.46246246246199","1.4977069449316038","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","31","0.78321542437263003","0.524130185048099","413.365921787709","286.29329608938502","1.4438547022723509","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","32","0.99128125187961003","0.428966883293556","386.06143344709898","290.078498293515","1.3308860729707168","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","33","0.99128125187961003","0.428966883293556","352.83276450511897","234.941979522184","1.5017868038002264","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","34","0.99128125187961003","0.428966883293556","396.28668941979498","301.48122866894198","1.3144655512033863","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","3","35","0.75114293563132795","0.973593779488788","620.32330827067597","388.700751879699","1.5958891390636234","339.48117052676798","35","447.38220473528003","306.01822323462397","10.3098501591976","1.4619462854415399"
"MUT","4","1","0.99128125187961003","0.428966883293556","423.91126279863403","306.06484641638201","1.3850374120454505","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","2","0.88908031257160303","0.581228166100825","475.460957178841","323.22418136020099","1.4709943890274328","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","3","0.52323179775350204","0.207895213063771","307.929577464788","216.654929577464","1.4212904274337739","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","4","0.98010401813007098","0.431894984886003","501.27796610169401","349.10169491525397","1.4359081419624202","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","5","0.427531709350008","1.18880924653367","402.59236453201902","290.04802955665002","1.3880196502193016","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","6","0.99128125187961003","0.428966883293556","484.18430034129602","331.78839590443602","1.4593165593433055","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","7","0.889808615733228","0.445071442052017","524.50986842105203","359.35197368421001","1.4595992420566997","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","8","0.922949827460949","0.453855746829359","549.90322580645102","377.56774193548301","1.4564359311723614","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","9","0.45417586545545302","0.838901106236203","518.38917975567097","365.680628272251","1.4176008781349165","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","10","0.99128125187961003","0.428966883293556","492.65187713310502","348.26621160409502","1.4145841908233865","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","11","0.71213278181717798","0.500705372308519","570.80994152046696","398.546783625731","1.432228197471807","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","12","0.96138468454529802","0.437751188070898","540.03344481605302","361.324414715719","1.4945943944611044","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","13","0.99128125187961003","0.428966883293556","569.41638225255895","391.522184300341","1.4543655636528461","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","14","0.99128125187961003","0.428966883293556","566.60750853242303","401.43003412969199","1.411472636223742","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","15","0.98731074528227702","0.450927645236912","474.48051948051898","370.17857142857099","1.2817611717756436","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","16","0.98010401813007098","0.431894984886003","522.081355932203","362.26440677966099","1.4411610585020764","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","17","0.72219021854943999","0.830116801458861","603.76366843033497","374.382716049382","1.612691084677897","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","18","0.80026756009850397","0.676391467855368","621.10173160173099","444.463203463203","1.3974199140945351","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","19","0.99128125187961003","0.428966883293556","475.62116040955601","316.91126279863403","1.5008023262075307","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","20","0.95420266029286904","0.477280559568939","685.82208588956996","444.05214723926298","1.5444629423670755","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","21","0.99466446434336298","0.430430934089779","480.50340136054399","313.64965986394498","1.5319748842354137","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","22","0.48890483191096101","0.647110451930893","632.98868778280496","406.54977375565602","1.5569771000862564","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","23","0.99128125187961003","0.428966883293556","238.89419795221801","170.08532423208101","1.4045550316042992","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","24","0.99128125187961003","0.428966883293556","493.48464163822501","346.81228668941901","1.4229156825696765","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","25","0.94363253053386797","0.445071442052017","597.08881578947296","406.990131578947","1.4670842594463525","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","26","0.96202080421694303","0.434823086478451","559.11111111111097","382.04377104377102","1.4634739615923571","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","27","0.57633180268408502","0.518273981863204","512.96045197740102","344.40112994350199","1.4894273200019719","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","28","0.77630402042756597","0.584156267693272","605.05012531328305","388.84210526315701","1.556030371000596","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","29","0.59363328117455305","0.789123379164596","492.421150278293","317.94805194805099","1.5487471845204099","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","30","0.98342640463220699","0.433359035682227","517.34797297297303","306.104729729729","1.6901012063085676","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","31","0.95837677691883705","0.487528915142505","558.66366366366299","369.02402402402402","1.5138951051796377","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","32","0.84332730352204999","0.648574502727117","756.84198645598099","474.311512415349","1.5956643822577585","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","33","0.51229720908966203","1.05850872566976","542.93637621023504","364.99308437067702","1.4875251051574545","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","4","34","0.99128125187961003","0.428966883293556","313.33447098976097","207.607508532423","1.5092636735767488","469.207783478561","34","524.85255743216203","354.79532538221298","7.2462566046825696","1.47931080226818"
"MUT","5","1","0.97895588347672902","0.439215238867122","144.24","121.62333333333299","1.1859566420917074","213.55230534037901","17","195.66150907354299","133.091308500477","7.9605790126703599","1.47012987758582"
"MUT","5","2","0.450674579154766","1.16977658618276","307.38923654568202","142.84480600750899","2.1519104903927926","213.55230534037901","17","195.66150907354299","133.091308500477","7.9605790126703599","1.47012987758582"
"MUT","5","3","0.99128125187961003","0.428966883293556","114.955631399317","125.245733788395","0.91784069542469748","213.55230534037901","17","195.66150907354299","133.091308500477","7.9605790126703599","1.47012987758582"
"MUT","5","4","0.81821260346958902","0.509489677085861","149.410919540229","122.568965517241","1.2189947015520199","213.55230534037901","17","195.66150907354299","133.091308500477","7.9605790126703599","1.47012987758582"
"MUT","5","5","0.99128125187961003","0.428966883293556","126.15699658702999","130.18088737201299","0.96909000340822626","213.55230534037901","17","195.66150907354299","133.091308500477","7.9605790126703599","1.47012987758582"
"MUT","5","6","0.88023743388519005","0.161045587584611","152.02727272727199","139.80000000000001","1.0874626089218311","213.55230534037901","17","195.66150907354299","133.091308500477","7.9605790126703599","1.47012987758582"
"MUT","5","7","0.61983802809795796","0.670535264670473","194.79039301309999","129.86681222707401","1.4999243430454439","213.55230534037901","17","195.66150907354299","133.091308500477","7.9605790126703599","1.47012987758582"
"MUT","5","8","0.84956191515031798","0.149333181214821","265.54901960784298","145.50980392156799","1.8249562053631654","213.55230534037901","17","195.66150907354299","133.091308500477","7.9605790126703599","1.47012987758582"
"MUT","5","9","0.417596348554993","0.751058058462779","170.50877192982401","131.113060428849","1.3004712983749918","213.55230534037901","17","195.66150907354299","133.091308500477","7.9605790126703599","1.47012987758582"
"MUT","5","10","0.99128125187961003","0.428966883293556","170.972696245733","125.460750853242","1.3627584330794313","213.55230534037901","17","195.66150907354299","133.091308500477","7.9605790126703599","1.47012987758582"
"MUT","5","11","0.82920204354540805","0.0819868445885295","168.892857142857","139.60714285714201","1.2097723202865247","213.55230534037901","17","195.66150907354299","133.091308500477","7.9605790126703599","1.47012987758582"
"MUT","5","12","0.99128125187961003","0.428966883293556","141.112627986348","137.39249146757601","1.0270767090620081","213.55230534037901","17","195.66150907354299","133.091308500477","7.9605790126703599","1.47012987758582"
"MUT","5","13","0.92024822633451697","0.16836584156573","337.26086956521698","162.565217391304","2.0746188820540268","213.55230534037901","17","195.66150907354299","133.091308500477","7.9605790126703599","1.47012987758582"
"MUT","5","14","0.91342236672861998","0.270849397301392","246.675675675675","151.08108108108101","1.6327370304114452","213.55230534037901","17","195.66150907354299","133.091308500477","7.9605790126703599","1.47012987758582"
"MUT","5","15","0.87640262085537102","0.464104102402926","134.744479495268","126.236593059936","1.0673963565484734","213.55230534037901","17","195.66150907354299","133.091308500477","7.9605790126703599","1.47012987758582"
"MUT","5","16","0.99128125187961003","0.428966883293556","138.65870307167199","129.832764505119","1.0679792855077426","213.55230534037901","17","195.66150907354299","133.091308500477","7.9605790126703599","1.47012987758582"
"MUT","5","17","0.86519775268182997","0.683711721836487","264.70449678800799","133.023554603854","1.9899069572776165","213.55230534037901","17","195.66150907354299","133.091308500477","7.9605790126703599","1.47012987758582"
"MUT","6","1","0.99128125187961003","0.428966883293556","63.040955631399299","53.139931740614301","1.1863198458574185","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","2","0.85154401379615696","0.541698794602784","80.756756756756701","63.943243243243202","1.2629443340800541","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","3","0.87714642879159499","0.695424128206277","106.661052631578","79.012631578947307","1.349924062774762","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","4","0.87763932253636501","1.29422090386178","82.050904977375495","65.095022624434307","1.2604789378562495","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","5","0.72876879560395902","0.604652978840405","102.101694915254","66.423728813559293","1.5371268180658302","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","6","0.62551296445938498","0.698352229798724","103.343815513626","71.794549266247301","1.4394381825614568","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","7","0.91457205614477799","0.515345880270756","77.224431818181799","59.5625","1.2965277115329579","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","8","0.55954554816984603","0.547554997787679","67.588235294117595","52.155080213903702","1.2959089510919717","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","9","0.99128125187961003","0.428966883293556","61.348122866894201","56.566552901023798","1.0845299867261995","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","10","0.71030779800787103","0.51680993106698","68.555240793201094","48.694050991501399","1.4078771307231366","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","11","0.99128125187961003","0.428966883293556","64.484641638225199","56.4368600682593","1.142597968069667","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","12","0.97436518956084495","0.421646629312437","66.0069444444444","48.5138888888888","1.3605782994560565","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","13","0.89575536011716195","0.474352457976492","68.308641975308603","50.216049382716001","1.3602950215119858","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","14","0.96299945814615096","0.450927645236912","69.928571428571402","51.629870129870099","1.3544208275688596","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","15","0.89911588746098103","0.472888407180268","66.030959752321905","53.058823529411697","1.2444859376823434","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","16","0.99128125187961003","0.428966883293556","70.587030716723504","61.4300341296928","1.1490638368798265","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","17","0.70759391534427996","0.58708436928572","78.882793017456294","74.154613466334098","1.0637610976594027","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","18","0.65054454039180998","0.496313219919848","58.958702064896698","50.076696165191699","1.1773680490103675","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","19","0.91244246074483704","0.499241321512295","76.633431085043995","54.413489736070296","1.4083535435192693","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","20","0.39543423112884701","0.579764115304601","58.540404040403999","59.308080808080803","0.98705611853870334","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","21","0.94151449890776395","0.459711950014254","58.694267515923499","62.0318471337579","0.94619570797823171","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","22","0.60335162627753702","0.532914489825441","55.384615384615302","45.016483516483497","1.2303185646283399","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","23","0.99128125187961003","0.428966883293556","57.361774744027301","49.453924914675703","1.1599033816425135","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","24","0.97611063795566799","0.433359035682227","62.962837837837803","47.902027027027003","1.3144086324846604","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","25","0.63969718031104394","0.641254248745998","76.098173515981699","63.244292237442899","1.2032417602252625","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","26","0.95878167693001803","0.433359035682227","65.817567567567494","52.712837837837803","1.2486060373005186","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","27","0.99128125187961003","0.428966883293556","59.3754266211604","55.317406143344698","1.0733588351431393","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","28","0.59260236045863501","0.698352229798724","105.905660377358","94.752620545073299","1.1177069274509328","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","29","0.73378119213841397","0.714456788557185","91.592213114754102","71.286885245901601","1.2848395998620221","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","30","0.85506662264556998","0.483136762753834","60.1575757575757","59.151515151515099","1.0170081967213114","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","31","0.99128125187961003","0.428966883293556","56.529010238907802","46.044368600682503","1.2277073604625319","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","32","0.68847666595790102","0.513881829474533","55.324786324786302","53.572649572649503","1.0327058072750488","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","33","0.85708923368504197","0.323555225965446","65.1493212669683","58.289592760180902","1.1176835895047366","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","34","0.89583435061602101","0.354300292686145","67.7438016528925","51.876033057851203","1.3058786044288671","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","35","0.97345924512579995","0.428966883293556","69.938566552900994","49.088737201365099","1.4247375373705089","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","36","0.83570029009444702","0.486064864346282","83.659638554216798","59.518072289156599","1.405617408906882","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
"MUT","6","37","0.73274553960796596","0.568051708934811","79.407216494845301","62.079896907216401","1.2791132145970865","295.90662667876097","37","74.240544401834697","59.876607263704003","12.503944374374299","1.2398923017610199"
